index,reactant,reagent,product,catalyst,methanol_sty,time_h,temperature_c,pressure_bar,h2_co2_ratio,ghsv_h-1,catalyst_components_count,catalyst_primary_loading_wt,source_dataset
themecat-14,O=C=O,[H][H],CO,[Cu].[Zr],0.074,1.0,199.85000000000002,30.0,3.0,4.4,2.0,68.7,themecat
themecat-15,O=C=O,[H][H],CO,[Cu].[Zr],0.0428,1.0,219.85000000000002,10.0,3.0,4.4,2.0,68.7,themecat
themecat-16,O=C=O,[H][H],CO,[Cu].[Zr],0.0421,1.0,239.85000000000002,10.0,3.0,4.4,2.0,68.7,themecat
themecat-17,O=C=O,[H][H],CO,[Cu].[Zr],0.036,1.0,199.85000000000002,10.0,3.0,4.4,2.0,68.7,themecat
themecat-18,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.1089,1.0,239.85000000000002,30.0,3.0,4.4,3.0,53.3,themecat
themecat-19,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.079,1.0,219.85000000000002,30.0,3.0,4.4,3.0,53.3,themecat
themecat-20,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.0608,1.0,199.85000000000002,30.0,3.0,4.4,3.0,53.3,themecat
themecat-21,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.052,1.0,219.85000000000002,10.0,3.0,4.4,3.0,53.3,themecat
themecat-22,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.0469,1.0,199.85000000000002,10.0,3.0,4.4,3.0,53.3,themecat
themecat-23,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.0372,1.0,239.85000000000002,10.0,3.0,4.4,3.0,53.3,themecat
themecat-24,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.0673,1.0,159.85000000000002,30.0,3.0,8.8,3.0,53.3,themecat
themecat-25,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.113,1.0,179.85000000000002,30.0,3.0,8.8,3.0,53.3,themecat
themecat-26,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.1591,1.0,199.85000000000002,30.0,3.0,8.8,3.0,53.3,themecat
themecat-27,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.0211,1.0,159.85000000000002,10.0,3.0,8.8,3.0,53.3,themecat
themecat-28,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.041,1.0,179.85000000000002,10.0,3.0,8.8,3.0,53.3,themecat
themecat-29,O=C=O,[H][H],CO,[Cu].[Zn].[Zr],0.0656,1.0,199.85000000000002,10.0,3.0,8.8,3.0,53.3,themecat
themecat-30,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.0688,1.0,159.85000000000002,30.0,3.0,8.8,3.0,37.9,themecat
themecat-31,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.0876,1.0,179.85000000000002,30.0,3.0,8.8,3.0,37.9,themecat
themecat-32,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.1061,1.0,199.85000000000002,30.0,3.0,8.8,3.0,37.9,themecat
themecat-33,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.0184,1.0,159.85000000000002,10.0,3.0,8.8,3.0,37.9,themecat
themecat-34,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.0297,1.0,179.85000000000002,10.0,3.0,8.8,3.0,37.9,themecat
themecat-35,O=C=O,[H][H],CO,[Cu].[Zn].[Al],0.0469,1.0,199.85000000000002,10.0,3.0,8.8,3.0,37.9,themecat
themecat-36,O=C=O,[H][H],CO,[Pd].[Zn],0.0,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-37,O=C=O,[H][H],CO,[Pd].[Zn],0.0,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-38,O=C=O,[H][H],CO,[Pd].[Zn],0.0,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-39,O=C=O,[H][H],CO,[Pd].[Zn],0.0102,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-40,O=C=O,[H][H],CO,[Pd].[Zn],0.0105,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-41,O=C=O,[H][H],CO,[Pd].[Zn],0.0162,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-42,O=C=O,[H][H],CO,[Pd].[Zn],0.0219,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-43,O=C=O,[H][H],CO,[Pd].[Zn],0.0228,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-44,O=C=O,[H][H],CO,[Pd].[Zn],0.0849,1.0,249.85000000000002,20.0,3.0,36.2,2.0,99.2,themecat
themecat-45,O=C=O,[H][H],CO,[Pd].[Zn],0.1557,1.0,249.85000000000002,20.0,3.0,36.2,2.0,99.2,themecat
themecat-46,O=C=O,[H][H],CO,[Pd].[Zn],0.1909,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-47,O=C=O,[H][H],CO,[Pd].[Zn],0.486,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-48,O=C=O,[H][H],CO,[Pd].[Zn],0.486,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-49,O=C=O,[H][H],CO,[Pd].[Zn],0.5034,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-50,O=C=O,[H][H],CO,[Pd].[Zn],0.5523,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-51,O=C=O,[H][H],CO,[Pd].[Zn],0.6705,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-52,O=C=O,[H][H],CO,[Pd].[Zn],0.7739,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-53,O=C=O,[H][H],CO,[Pd].[Zn],0.7811,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-54,O=C=O,[H][H],CO,[Pd].[Zn],0.7895,1.0,249.85000000000002,20.0,3.0,36.2,2.0,96.1,themecat
themecat-55,O=C=O,[H][H],CO,[Cu].[Al],0.0912,1.0,199.85000000000002,36.0,3.8,10.6,2.0,74.0,themecat
themecat-56,O=C=O,[H][H],CO,[Cu].[Al],0.0735,1.0,169.85000000000002,36.0,3.8,10.6,2.0,74.0,themecat
themecat-57,O=C=O,[H][H],CO,[Cu].[Al],0.0529,1.0,229.85000000000002,36.0,3.8,10.6,2.0,74.0,themecat
themecat-58,O=C=O,[H][H],CO,[Cu].[Al],0.0412,1.0,229.85000000000002,10.0,3.8,10.6,2.0,74.0,themecat
themecat-59,O=C=O,[H][H],CO,[Cu].[Al],0.0382,1.0,279.85,36.0,3.8,10.6,2.0,74.0,themecat
themecat-60,O=C=O,[H][H],CO,[Cu].[Al],0.0353,1.0,259.85,36.0,3.8,10.6,2.0,74.0,themecat
themecat-61,O=C=O,[H][H],CO,[Cu].[Al],0.0324,1.0,199.85000000000002,10.0,3.8,10.6,2.0,74.0,themecat
themecat-62,O=C=O,[H][H],CO,[Cu].[Al],0.0235,1.0,229.85000000000002,3.0,3.8,10.6,2.0,74.0,themecat
themecat-63,O=C=O,[H][H],CO,[Cu].[Al],0.0235,1.0,279.85,3.0,3.8,10.6,2.0,74.0,themecat
themecat-64,O=C=O,[H][H],CO,[Cu].[Al],0.0206,1.0,259.85,3.0,3.8,10.6,2.0,74.0,themecat
themecat-65,O=C=O,[H][H],CO,[Cu].[Al],0.0206,1.0,259.85,10.0,3.8,10.6,2.0,74.0,themecat
themecat-66,O=C=O,[H][H],CO,[Cu].[Al],0.0206,1.0,279.85,10.0,3.8,10.6,2.0,74.0,themecat
themecat-67,O=C=O,[H][H],CO,[Cu].[Al],0.0176,1.0,169.85000000000002,10.0,3.8,10.6,2.0,74.0,themecat
themecat-68,O=C=O,[H][H],CO,[Cu].[Al],0.0147,1.0,199.85000000000002,3.0,3.8,10.6,2.0,74.0,themecat
themecat-69,O=C=O,[H][H],CO,[Cu].[Al],0.0118,1.0,169.85000000000002,3.0,3.8,10.6,2.0,74.0,themecat
themecat-70,O=C=O,[H][H],CO,[Cu].[Al],0.0088,1.0,279.85,0.4,3.8,10.6,2.0,74.0,themecat
themecat-71,O=C=O,[H][H],CO,[Cu].[Al],0.0059,1.0,229.85000000000002,0.4,3.8,10.6,2.0,74.0,themecat
themecat-72,O=C=O,[H][H],CO,[Cu].[Al],0.0059,1.0,259.85,0.4,3.8,10.6,2.0,74.0,themecat
themecat-73,O=C=O,[H][H],CO,[Cu].[Al],0.0029,1.0,199.85000000000002,0.4,3.8,10.6,2.0,74.0,themecat
themecat-74,O=C=O,[H][H],CO,[Cu].[Al],0.0029,1.0,169.85000000000002,0.4,3.8,10.6,2.0,74.0,themecat
themecat-75,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0176,1.0,279.85,36.0,3.8,10.6,3.0,65.8,themecat
themecat-76,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0118,1.0,199.85000000000002,36.0,3.8,10.6,3.0,65.8,themecat
themecat-77,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0088,1.0,259.85,36.0,3.8,10.6,3.0,65.8,themecat
themecat-78,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,169.85000000000002,3.0,3.8,10.6,3.0,65.8,themecat
themecat-79,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,199.85000000000002,0.4,3.8,10.6,3.0,65.8,themecat
themecat-80,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,199.85000000000002,3.0,3.8,10.6,3.0,65.8,themecat
themecat-81,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,169.85000000000002,36.0,3.8,10.6,3.0,65.8,themecat
themecat-82,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,199.85000000000002,10.0,3.8,10.6,3.0,65.8,themecat
themecat-83,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,229.85000000000002,10.0,3.8,10.6,3.0,65.8,themecat
themecat-84,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,259.85,3.0,3.8,10.6,3.0,65.8,themecat
themecat-85,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,229.85000000000002,36.0,3.8,10.6,3.0,65.8,themecat
themecat-86,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0059,1.0,279.85,10.0,3.8,10.6,3.0,65.8,themecat
themecat-87,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,169.85000000000002,0.4,3.8,10.6,3.0,65.8,themecat
themecat-88,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,169.85000000000002,10.0,3.8,10.6,3.0,65.8,themecat
themecat-89,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,229.85000000000002,0.4,3.8,10.6,3.0,65.8,themecat
themecat-90,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,229.85000000000002,3.0,3.8,10.6,3.0,65.8,themecat
themecat-91,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,259.85,0.4,3.8,10.6,3.0,65.8,themecat
themecat-92,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,259.85,10.0,3.8,10.6,3.0,65.8,themecat
themecat-93,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,279.85,3.0,3.8,10.6,3.0,65.8,themecat
themecat-94,O=C=O,[H][H],CO,[Cu].[K].[Al],0.0029,1.0,279.85,0.4,3.8,10.6,3.0,65.8,themecat
themecat-95,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.4059,1.0,279.85,36.0,3.8,10.6,3.0,71.4,themecat
themecat-96,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.3412,1.0,279.85,3.0,3.8,10.6,3.0,71.4,themecat
themecat-97,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0735,1.0,199.85000000000002,36.0,3.8,10.6,3.0,71.4,themecat
themecat-98,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0677,1.0,279.85,10.0,3.8,10.6,3.0,71.4,themecat
themecat-99,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0559,1.0,229.85000000000002,36.0,3.8,10.6,3.0,71.4,themecat
themecat-100,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.05,1.0,199.85000000000002,10.0,3.8,10.6,3.0,71.4,themecat
themecat-101,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0412,1.0,229.85000000000002,3.0,3.8,10.6,3.0,71.4,themecat
themecat-102,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0412,1.0,229.85000000000002,10.0,3.8,10.6,3.0,71.4,themecat
themecat-103,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0382,1.0,259.85,36.0,3.8,10.6,3.0,71.4,themecat
themecat-104,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0353,1.0,169.85000000000002,36.0,3.8,10.6,3.0,71.4,themecat
themecat-105,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0353,1.0,259.85,3.0,3.8,10.6,3.0,71.4,themecat
themecat-106,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0324,1.0,259.85,10.0,3.8,10.6,3.0,71.4,themecat
themecat-107,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0294,1.0,199.85000000000002,3.0,3.8,10.6,3.0,71.4,themecat
themecat-108,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0118,1.0,169.85000000000002,10.0,3.8,10.6,3.0,71.4,themecat
themecat-109,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0118,1.0,199.85000000000002,0.4,3.8,10.6,3.0,71.4,themecat
themecat-110,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0118,1.0,259.85,0.4,3.8,10.6,3.0,71.4,themecat
themecat-111,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0088,1.0,169.85000000000002,3.0,3.8,10.6,3.0,71.4,themecat
themecat-112,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0088,1.0,229.85000000000002,0.4,3.8,10.6,3.0,71.4,themecat
themecat-113,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0088,1.0,279.85,0.4,3.8,10.6,3.0,71.4,themecat
themecat-114,O=C=O,[H][H],CO,[Cu].[Ba].[Al],0.0008,1.0,169.85000000000002,0.4,3.8,10.6,3.0,71.4,themecat
themecat-115,O=C=O,[H][H],CO,[Ir].[In],0.1683,1.0,299.85,40.0,3.0,12.0,2.0,99.5384,themecat
themecat-116,O=C=O,[H][H],CO,[Ir].[In],0.153,1.0,299.85,40.0,3.0,12.0,2.0,99.8845,themecat
themecat-117,O=C=O,[H][H],CO,[Ir].[In],0.1301,1.0,299.85,40.0,3.0,12.0,2.0,99.7691,themecat
themecat-118,O=C=O,[H][H],CO,[Ir].[In],0.1178,1.0,279.85,40.0,3.0,12.0,2.0,99.5384,themecat
themecat-119,O=C=O,[H][H],CO,[Ir].[In],0.1007,1.0,279.85,40.0,3.0,12.0,2.0,99.7691,themecat
themecat-120,O=C=O,[H][H],CO,[Ir].[In],0.1002,1.0,279.85,40.0,3.0,12.0,2.0,99.8845,themecat
themecat-121,O=C=O,[H][H],CO,[Ir].[In],0.0652,1.0,259.85,40.0,3.0,12.0,2.0,99.7691,themecat
themecat-122,O=C=O,[H][H],CO,[Ir].[In],0.0633,1.0,259.85,40.0,3.0,12.0,2.0,99.5384,themecat
themecat-123,O=C=O,[H][H],CO,[Ir].[In],0.0575,1.0,259.85,40.0,3.0,12.0,2.0,99.8845,themecat
themecat-124,O=C=O,[H][H],CO,[Ir].[In],0.0393,1.0,239.85000000000002,40.0,3.0,12.0,2.0,99.8845,themecat
themecat-125,O=C=O,[H][H],CO,[Ir].[In],0.0384,1.0,239.85000000000002,40.0,3.0,12.0,2.0,99.5384,themecat
themecat-126,O=C=O,[H][H],CO,[Ir].[In],0.0211,1.0,239.85000000000002,40.0,3.0,12.0,2.0,99.7691,themecat
themecat-127,O=C=O,[H][H],CO,[In].[Fe],0.1054,1.0,249.85000000000002,40.0,5.0,12.0,2.0,98.0,themecat
themecat-128,O=C=O,[H][H],CO,[In].[Fe],0.2955,1.0,249.85000000000002,40.0,5.0,12.0,2.0,93.8,themecat
themecat-129,O=C=O,[H][H],CO,[In].[Fe],0.3214,1.0,249.85000000000002,40.0,5.0,12.0,2.0,85.3,themecat
themecat-130,O=C=O,[H][H],CO,[In].[Fe],0.7193,1.0,249.85000000000002,40.0,5.0,180.0,2.0,98.0,themecat
themecat-131,O=C=O,[H][H],CO,[In].[Fe],0.792,1.0,249.85000000000002,40.0,5.0,180.0,2.0,93.8,themecat
themecat-132,O=C=O,[H][H],CO,[In].[Fe],1.1077,1.0,249.85000000000002,40.0,5.0,240.0,2.0,89.6,themecat
themecat-133,O=C=O,[H][H],CO,[Fe],0.0165,1.0,249.85000000000002,40.0,5.0,12.0,1.0,100.0,themecat
themecat-134,O=C=O,[H][H],CO,[In].[Si],0.0384,1.0,249.85000000000002,40.0,5.0,12.0,2.0,97.1,themecat
themecat-135,O=C=O,[H][H],CO,[In].[Fe],0.1424,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-136,O=C=O,[H][H],CO,[In].[Fe],0.202,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-137,O=C=O,[H][H],CO,[In].[Fe],0.3133,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-138,O=C=O,[H][H],CO,[In].[Fe],0.2421,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-139,O=C=O,[H][H],CO,[In].[Fe],0.1282,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-140,O=C=O,[H][H],CO,[In].[Fe],0.2003,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-141,O=C=O,[H][H],CO,[In].[Fe],0.2229,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-142,O=C=O,[H][H],CO,[In].[Fe],0.3133,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-143,O=C=O,[H][H],CO,[In].[Fe],0.227,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-144,O=C=O,[H][H],CO,[In].[Fe],0.202,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-145,O=C=O,[H][H],CO,[In].[Fe],0.3072,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-146,O=C=O,[H][H],CO,[In].[Fe],0.4214,1.0,249.85000000000002,40.0,5.0,18.0,2.0,89.6,themecat
themecat-147,O=C=O,[H][H],CO,[In].[Fe],0.4859,1.0,249.85000000000002,40.0,5.0,24.0,2.0,89.6,themecat
themecat-148,O=C=O,[H][H],CO,[In].[Fe],0.5441,1.0,249.85000000000002,40.0,5.0,30.0,2.0,89.6,themecat
themecat-149,O=C=O,[H][H],CO,[In].[Fe],0.5922,1.0,249.85000000000002,40.0,5.0,36.0,2.0,89.6,themecat
themecat-150,O=C=O,[H][H],CO,[In].[Fe],0.6466,1.0,249.85000000000002,40.0,5.0,42.0,2.0,89.6,themecat
themecat-151,O=C=O,[H][H],CO,[In].[Fe],0.7086,1.0,249.85000000000002,40.0,5.0,48.0,2.0,89.6,themecat
themecat-152,O=C=O,[H][H],CO,[In].[Fe],0.1528,1.0,249.85000000000002,10.0,5.0,12.0,2.0,89.6,themecat
themecat-153,O=C=O,[H][H],CO,[In].[Fe],0.1784,1.0,249.85000000000002,20.0,5.0,12.0,2.0,89.6,themecat
themecat-154,O=C=O,[H][H],CO,[In].[Fe],0.2455,1.0,249.85000000000002,30.0,5.0,12.0,2.0,89.6,themecat
themecat-155,O=C=O,[H][H],CO,[In].[Fe],0.3138,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-156,O=C=O,[H][H],CO,[In].[Fe],0.3239,1.0,249.85000000000002,50.0,5.0,12.0,2.0,89.6,themecat
themecat-157,O=C=O,[H][H],CO,[In].[Fe],0.3366,1.0,249.85000000000002,60.0,5.0,12.0,2.0,89.6,themecat
themecat-158,O=C=O,[H][H],CO,[In].[Fe],0.3493,1.0,249.85000000000002,40.0,3.0,12.0,2.0,89.6,themecat
themecat-159,O=C=O,[H][H],CO,[In].[Fe],0.3902,1.0,249.85000000000002,40.0,4.0,15.0,2.0,89.6,themecat
themecat-160,O=C=O,[H][H],CO,[In].[Fe],0.4658,1.0,249.85000000000002,40.0,5.0,18.0,2.0,89.6,themecat
themecat-161,O=C=O,[H][H],CO,[In].[Fe],0.5732,1.0,249.85000000000002,40.0,8.0,27.0,2.0,89.6,themecat
themecat-162,O=C=O,[H][H],CO,[In].[Fe],0.6828,1.0,249.85000000000002,40.0,10.0,33.0,2.0,89.6,themecat
themecat-163,O=C=O,[H][H],CO,[In].[Fe],0.3189,1.0,259.85,40.0,5.0,12.0,2.0,89.6,themecat
themecat-164,O=C=O,[H][H],CO,[In].[Fe],0.3105,1.0,249.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-165,O=C=O,[H][H],CO,[In].[Fe],0.2504,1.0,239.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-166,O=C=O,[H][H],CO,[In].[Fe],0.2148,1.0,219.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-167,O=C=O,[H][H],CO,[In].[Fe],0.188,1.0,199.85000000000002,40.0,5.0,12.0,2.0,89.6,themecat
themecat-168,O=C=O,[H][H],CO,[In].[Al],0.2139,1.0,324.85,40.0,3.0,21.6,2.0,93.3,themecat
themecat-169,O=C=O,[H][H],CO,[In].[Al],0.2076,1.0,349.85,40.0,3.0,21.6,2.0,93.3,themecat
themecat-170,O=C=O,[H][H],CO,[In].[Al],0.1965,1.0,349.85,40.0,3.0,21.6,2.0,95.1,themecat
themecat-171,O=C=O,[H][H],CO,[In].[Al],0.1707,1.0,324.85,40.0,3.0,21.6,2.0,95.1,themecat
themecat-172,O=C=O,[H][H],CO,[In].[Al],0.1618,1.0,299.85,40.0,3.0,21.6,2.0,93.3,themecat
themecat-173,O=C=O,[H][H],CO,[In].[Al],0.1574,1.0,349.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-174,O=C=O,[H][H],CO,[In].[Al],0.1472,1.0,324.85,40.0,3.0,21.6,2.0,96.2,themecat
themecat-175,O=C=O,[H][H],CO,[In].[Al],0.1453,1.0,349.85,40.0,3.0,21.6,2.0,96.2,themecat
themecat-176,O=C=O,[H][H],CO,[In].[Al],0.1272,1.0,349.85,40.0,3.0,21.6,2.0,97.6,themecat
themecat-177,O=C=O,[H][H],CO,[In].[Al],0.1161,1.0,324.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-178,O=C=O,[H][H],CO,[In].[Al],0.1153,1.0,299.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-179,O=C=O,[H][H],CO,[In].[Al],0.1138,1.0,324.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-180,O=C=O,[H][H],CO,[In].[Al],0.1124,1.0,324.85,40.0,3.0,21.6,2.0,97.6,themecat
themecat-181,O=C=O,[H][H],CO,[In].[Al],0.1067,1.0,299.85,40.0,3.0,21.6,2.0,95.1,themecat
themecat-182,O=C=O,[H][H],CO,[In].[Al],0.0988,1.0,274.85,40.0,3.0,21.6,2.0,93.3,themecat
themecat-183,O=C=O,[H][H],CO,[In].[Al],0.0913,1.0,349.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-184,O=C=O,[H][H],CO,[In].[Al],0.0829,1.0,299.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-185,O=C=O,[H][H],CO,[In].[Al],0.078,1.0,299.85,40.0,3.0,21.6,2.0,96.2,themecat
themecat-186,O=C=O,[H][H],CO,[In].[Al],0.075,1.0,249.85000000000002,40.0,3.0,21.6,2.0,93.3,themecat
themecat-187,O=C=O,[H][H],CO,[In].[Al],0.0735,1.0,274.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-188,O=C=O,[H][H],CO,[In].[Al],0.0662,1.0,274.85,40.0,3.0,21.6,2.0,95.1,themecat
themecat-189,O=C=O,[H][H],CO,[In].[Al],0.0639,1.0,274.85,40.0,3.0,21.6,2.0,50.0,themecat
themecat-190,O=C=O,[H][H],CO,[In].[Al],0.0536,1.0,249.85000000000002,40.0,3.0,21.6,2.0,50.0,themecat
themecat-191,O=C=O,[H][H],CO,[In].[Al],0.0533,1.0,274.85,40.0,3.0,21.6,2.0,96.2,themecat
themecat-192,O=C=O,[H][H],CO,[In].[Al],0.0423,1.0,249.85000000000002,40.0,3.0,21.6,2.0,50.0,themecat
themecat-193,O=C=O,[H][H],CO,[In].[Al],0.0411,1.0,249.85000000000002,40.0,3.0,21.6,2.0,95.1,themecat
themecat-194,O=C=O,[H][H],CO,[In].[Al],0.0374,1.0,299.85,40.0,3.0,21.6,2.0,97.6,themecat
themecat-195,O=C=O,[H][H],CO,[In].[Al],0.0326,1.0,249.85000000000002,40.0,3.0,21.6,2.0,96.2,themecat
themecat-196,O=C=O,[H][H],CO,[In].[Al],0.0292,1.0,274.85,40.0,3.0,21.6,2.0,97.6,themecat
themecat-197,O=C=O,[H][H],CO,[In].[Al],0.0187,1.0,249.85000000000002,40.0,3.0,21.6,2.0,97.6,themecat
themecat-198,O=C=O,[H][H],CO,[In].[Zr],0.0067,1.0,249.85000000000002,50.0,4.0,18.0,2.0,99.78,themecat
themecat-199,O=C=O,[H][H],CO,[In].[Zr],0.0121,1.0,249.85000000000002,50.0,4.0,18.0,2.0,99.62,themecat
themecat-200,O=C=O,[H][H],CO,[In].[Zr],0.0153,1.0,249.85000000000002,50.0,4.0,18.0,2.0,99.35,themecat
themecat-201,O=C=O,[H][H],CO,[In].[Zr],0.0155,1.0,279.85,50.0,4.0,18.0,2.0,99.78,themecat
themecat-202,O=C=O,[H][H],CO,[In].[Zr],0.0353,1.0,279.85,50.0,4.0,18.0,2.0,99.62,themecat
themecat-203,O=C=O,[H][H],CO,[In].[Zr],0.0473,1.0,279.85,50.0,4.0,18.0,2.0,99.35,themecat
themecat-204,O=C=O,[H][H],CO,[In].[Zr],0.0044,1.0,249.85000000000002,50.0,4.0,18.0,2.0,99.9,themecat
themecat-205,O=C=O,[H][H],CO,[In].[Zr],0.0112,1.0,279.85,50.0,4.0,18.0,2.0,99.9,themecat
themecat-206,O=C=O,[H][H],CO,[In].[Zr],0.0319,1.0,249.85000000000002,50.0,4.0,18.0,2.0,98.74,themecat
themecat-207,O=C=O,[H][H],CO,[In].[Zr],0.0719,1.0,279.85,50.0,4.0,18.0,2.0,98.74,themecat
themecat-208,O=C=O,[H][H],CO,[In].[Zr],0.0224,1.0,249.85000000000002,50.0,4.0,18.0,2.0,96.8,themecat
themecat-209,O=C=O,[H][H],CO,[In].[Zr],0.0589,1.0,279.85,50.0,4.0,18.0,2.0,96.8,themecat
themecat-210,O=C=O,[H][H],CO,[In].[Zr],0.0182,1.0,249.85000000000002,50.0,4.0,18.0,2.0,89.3,themecat
themecat-211,O=C=O,[H][H],CO,[In].[Zr],0.0443,1.0,279.85,50.0,4.0,18.0,2.0,89.3,themecat
themecat-212,O=C=O,[H][H],CO,[In],0.0233,1.0,249.85000000000002,50.0,4.0,18.0,1.0,100.0,themecat
themecat-213,O=C=O,[H][H],CO,[Zr],0.0,1.0,249.85000000000002,50.0,4.0,18.0,1.0,100.0,themecat
